image,caption,caption_kind,source,date,is_cam,cam_score,url,video_id,duration,post_title,description
images/nzp_youtube_YSXhyMEmSsQ.jpg,#PandaStory: Giant Panda Xiao Qi Ji Eats a Fruitsicle,title,nzp_youtube,"Jun 25, 2021",False,0.0195,https://www.youtube.com/watch?v=YSXhyMEmSsQ,YSXhyMEmSsQ,58,,"June 21, 2021 | The Smithsonian's National Zoo and Conservation Biology Institute's giant panda cub, Xiao Qi Ji, eats a fruitsicle. The delicious treat is made of frozen apple juice and water. 

This story appears in the June 25 issue of the Giant Panda Bulletin: https://nationalzoo.si.edu/animals/ne.... 

Read previous cub updates here: https://nationalzoo.si.edu/animals/la.... 

Tune in to the Giant Panda Cam: https://nationalzoo.si.edu/webcams/pa...."
images/nzp_youtube_NVhunq6JpYw.jpg,#PandaStory: Giant Panda Xiao Qi Ji Devours Bamboo Shoots,title,nzp_youtube,"Jun 25, 2021",False,-0.0081,https://www.youtube.com/watch?v=NVhunq6JpYw,NVhunq6JpYw,41,,"May 18, 2021 | The Smithsonian's National Zoo and Conservation Biology Institute's giant panda cub, Xiao Qi Ji, devours some delicious bamboo shoots at the David M. Rubenstein Family Giant Panda Habitat. 

This story appears in the June 25 issue of the Giant Panda Bulletin: https://nationalzoo.si.edu/animals/ne.... 

Read previous cub updates here: https://nationalzoo.si.edu/animals/la.... 

Tune in to the Giant Panda Cam: https://nationalzoo.si.edu/webcams/pa...."
images/nzp_youtube_mcY0a8im_Zg.jpg,#PandaStory: Xiao Qi Ji Greets His Fans,title,nzp_youtube,"May 28, 2021",False,0.0167,https://www.youtube.com/watch?v=mcY0a8im_Zg,mcY0a8im_Zg,60,,"Giant panda cub Xiao Qi Ji greeted his fans . . . then promptly fell asleep in his favorite tree. Get the latest news in assistant curator Laurie Thompson’s #PandaStory update. ✏️STORY: https://s.si.edu/3hZ8TK2. 
. . . 
 Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email."
images/nzp_youtube_nU7b_lE9tno.jpg,#PandaStory: Playtime for Pandas Xiao Qi Ji and Mei Xiang,title,nzp_youtube,"May 21, 2021",True,0.0298,https://www.youtube.com/watch?v=nU7b_lE9tno,nU7b_lE9tno,46,,"🐼🐾 Like a playful panda cub in a crate, we hope your weekend is pawsitively delightful! 
. . . 
Enrichment toys like this milk crate encourage giant panda Mei Xiang and her cub Xiao Qi Ji to keep physically active and mentally sharp through play and exploration. #PandaStory"
images/nzp_youtube_Crki94WkiWQ.jpg,#PandaStory: Tian Tian and Bamboo,title,nzp_youtube,"May 14, 2021",True,0.0462,https://www.youtube.com/watch?v=Crki94WkiWQ,Crki94WkiWQ,24,,"Giant panda Tian Tian is still in rut, but that will wind down over the next few weeks. Most of his attention these days is focused on bamboo shoots, which he has been enthusiastically eating! ✏️STORY: https://s.si.edu/3eMquTp. 
. . . 
📧 Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email."
images/nzp_youtube_xnKj6AOS-Vo.jpg,#PandaStory: Xiao Qi Ji Branches Out,title,nzp_youtube,"May 14, 2021",True,0.0311,https://www.youtube.com/watch?v=xnKj6AOS-Vo,xnKj6AOS-Vo,60,,"❤️🐼 Giant panda cub Xiao Qi Ji is branching out into new places to play! Get the story behind this video in assistant curator Laurie Thompson’s latest #PandaStory update. ✏️STORY: https://s.si.edu/3eMquTp. 
. . . 
📧 Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email."
images/nzp_youtube_OzTmE80ajdA.jpg,#PandaStory: Fruitsicles and Bamboo Shoots,title,nzp_youtube,"Apr 30, 2021",True,0.0317,https://www.youtube.com/watch?v=OzTmE80ajdA,OzTmE80ajdA,31,,"Giant panda cub Xiao Qi Ji is very engaged with his surroundings! While mother Mei Xiang enjoys a fruitsicle, he munches on bamboo shoots. See more videos in keeper Mariel Lally’s #PandaStory update. STORY: https://s.si.edu/331GJFc."
images/nzp_youtube_1ChVbPXLle0.jpg,#PandaStory: An Observant Cub,title,nzp_youtube,"Apr 30, 2021",True,0.0389,https://www.youtube.com/watch?v=1ChVbPXLle0,1ChVbPXLle0,60,,"Giant panda cub Xiao Qi Ji’s favorite playmate is his mother Mei Xiang. Given the choice between playing with her or his toys, he will pick mom every time.  See more videos in keeper Mariel Lally’s #PandaStory update: https://s.si.edu/331GJFc."
images/nzp_youtube_qaW19EF9hvY.jpg,"#PandaStory: An Adorable Moment of ""Paws"" With Xiao Qi Ji",title,nzp_youtube,"Apr 23, 2021",True,0.0546,https://www.youtube.com/watch?v=qaW19EF9hvY,qaW19EF9hvY,61,,"❤️🐼 As we head into the weekend, enjoy this adorable moment of paws with our playful giant panda cub, Xiao Qi Ji. 🐾
. . . 
#NatZooZen #PandaStory"
images/nzp_youtube_zP-ROoXxlFg.jpg,#PandaStory: Upside-Down Xiao Qi Ji,title,nzp_youtube,"Apr 16, 2021",True,0.0458,https://www.youtube.com/watch?v=zP-ROoXxlFg,zP-ROoXxlFg,40,,Giant panda cub Xiao Qi Ji practices handstands at Smithsonian's National Zoo and Conservation Biology Institute. STORY: https://s.si.edu/3tkZYoS.
images/nzp_youtube_MF2GkFX5pxU.jpg,#PandaStory: A Friendly Game of Tug-of-War,title,nzp_youtube,"Apr 16, 2021",True,0.0355,https://www.youtube.com/watch?v=MF2GkFX5pxU,MF2GkFX5pxU,61,,"In a playful battle over bamboo, Mei Xiang is always victorious. Get the latest news on our giant panda mother and her cub, Xiao Qi Ji, in keeper Nicole MacCorkle’s #PandaStory update. STORY: https://s.si.edu/3tkZYoS."
images/nzp_youtube_a58k0uRIfbU.jpg,#PandaStory: Cub in a Tub,title,nzp_youtube,"Apr 9, 2021",True,0.1181,https://www.youtube.com/watch?v=a58k0uRIfbU,a58k0uRIfbU,51,,"❤️🐼 Cub in a tub! Tune in to the Giant Panda Cam to watch Xiao Qi Ji explore his surroundings. 🎥: https://s.si.edu/2xiVLKp.
. . .
#PandaStory"
images/nzp_youtube_7syodg5x1Jc.jpg,#PandaStory: Watch Xiao Qi Ji Climb and Tumble,title,nzp_youtube,"Apr 2, 2021",False,0.0076,https://www.youtube.com/watch?v=7syodg5x1Jc,7syodg5x1Jc,75,,Giant panda cub Xiao Qi Ji put his climbing skills to the test these past two weeks. This once cautious cub has become much more confident in his abilities to maneuver around the outdoor habitat. Read the giant panda team's latest update: https://s.si.edu/3fBOFEI.
images/nzp_youtube__pW6MZgax4g.jpg,#PandaStory: Tub Time for Xiao Qi Ji,title,nzp_youtube,"Apr 2, 2021",True,0.0738,https://www.youtube.com/watch?v=_pW6MZgax4g,_pW6MZgax4g,58,,Giant panda cub Xiao Qi Ji plays with a rubber tub for enrichment at Smithsonian's National Zoo. Read the panda team's update here: https://s.si.edu/3fBOFEI.
images/nzp_youtube_ofOZjEw6blM.jpg,"#PandaStory: Like Mother, Like Son",title,nzp_youtube,"Apr 2, 2021",True,0.0665,https://www.youtube.com/watch?v=ofOZjEw6blM,ofOZjEw6blM,55,,"On Mar. 21, we were surprised when mother Mei Xiang channeled her inner cub and joined Xiao Qi Ji for a climb on his favorite play structure. He seemed excited to play with her and showed off some of the climbing, hanging and tumbling skills that he has worked to perfect over the past two months. They also went for a fun roll down the hill! Read the full update from the giant panda team: https://s.si.edu/3fBOFEI."
images/nzp_youtube_GJ6yezBx3z4.jpg,#PandaStory: Exploring New Sites,title,nzp_youtube,"Mar 19, 2021",False,0.0049,https://www.youtube.com/watch?v=GJ6yezBx3z4,GJ6yezBx3z4,87,,"Giant panda cub Xiao Qi Ji is exploring new sites and climbing to new heights! Get the scoop on his latest adventures in keeper Nicole MacCorkle’s #PandaStory update. STORY: https://s.si.edu/3s24cBj.
. . . 
Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email."
images/nzp_youtube_ioEw3q1qqDk.jpg,#PandaStory: Xiao Qi Ji Wrestles With a Log,title,nzp_youtube,"Mar 5, 2021",True,0.0421,https://www.youtube.com/watch?v=ioEw3q1qqDk,ioEw3q1qqDk,60,,"Lucky Giant Panda Cam viewers got a glimpse of Xiao Qi Ji being a bit innovative this week—he found his own enrichment toy! After spotting a small log in the enclosure, he dragged it into the den. It was the perfect size for our panda cub. Xiao Qi Ji held it close as he rolled around with it in his arms. He had a great time playing! STORY: https://nationalzoo.si.edu/animals/ne...."
images/nzp_youtube_PQROSbDB4K0.jpg,#pandaStory: A Good Listener,title,nzp_youtube,"Mar 5, 2021",True,0.1023,https://www.youtube.com/watch?v=PQROSbDB4K0,PQROSbDB4K0,40,,"On Monday, March 1, 2021, Xiao Qi Ji’s mother, Mei Xiang, was ready to come inside, but he was all the way at the front of the yard. Assistant curator of giant pandas Laurie Thompson called his name, and a few moments later he trotted up to the keeper area and followed her inside. She was so surprised he listened when she called—it was a highlight of her week!"
images/nzp_youtube_btsx9CuinxQ.jpg,#PandaStory: Xiao Qi Ji's First Taste of Applesauce,title,nzp_youtube,"Feb 26, 2021",False,0.0059,https://www.youtube.com/watch?v=btsx9CuinxQ,btsx9CuinxQ,34,,"On Sunday, Feb. 21, 2021, giant panda cub Xiao Qi Ji turned 6 months old. To celebrate, our half-birthday boy tried yet another new food: homemade applesauce. We placed a big dollop on top of one of his enrichment toys. He sniffed the sweet purée and lapped it up quickly at first. A few bites in, though, he paused and took in the taste. Unlike cooked sweet potato (which he quickly gobbled up), his reaction to the applesauce was much more tepid. It seemed as if he wasn’t sure if he liked it. ✏️STORY: https://s.si.edu/2MrgVxF. 
. . . 
📧 Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email.  
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_nLoyN4gUkq4.jpg,#PandaStory: Adventure Awaits!,title,nzp_youtube,"Feb 26, 2021",False,0.0058,https://www.youtube.com/watch?v=nLoyN4gUkq4,nLoyN4gUkq4,96,,"❤️🐼 Giant panda cub Xiao Qi Ji turned 6 months old, tried a new homemade treat and found a new favorite hangout spot. Get the scoop on our little cub’s big week! ✏️STORY: https://s.si.edu/2MrgVxF. 
. . . 
📧 Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email.  
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_Xfy49W4jhVk.jpg,#PandaStory: Venturing Where the Sidewalk Ends,title,nzp_youtube,"Feb 19, 2021",True,0.0491,https://www.youtube.com/watch?v=Xfy49W4jhVk,Xfy49W4jhVk,60,,"🐼 🌎 Before #Perseverance was making tracks on Mars, giant panda cub Xiao Qi Ji was venturing somewhere he had never gone before: his outdoor habitat. Get the scoop on our little cub’s travels in the panda team’s latest update. ✏️STORY: https://s.si.edu/3biEaSX. 
. . . 
📧❤️ Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email.  
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_jr0HxQwCys8.jpg,#PandaStory: A Short and Sweet (Potato) Update,title,nzp_youtube,"Feb 12, 2021",False,-0.009,https://www.youtube.com/watch?v=jr0HxQwCys8,jr0HxQwCys8,60,,"🐼🔴🍠 Enrichment toy smeared with sweet potato just might be Xiao Qi Ji’s favorite treat. This week, keepers gave our giant panda cub a new food to nibble on: biscuits! ✏️KEEPER UPDATE: https://s.si.edu/3pjBj18. 
. . . 
📧❤️ Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email.  
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_axr76U7OtV0.jpg,Giant Panda Tian Tian Has a Ball in the Snow,title,nzp_youtube,"Feb 2, 2021",True,0.0754,https://www.youtube.com/watch?v=axr76U7OtV0,axr76U7OtV0,58,,"Feb. 2, 2021 | Giant panda Tian Tian had a ball in the snow today. Literally.
. . . 
#NatZooZen #SnowDay #PandaStory"
images/nzp_youtube_vj9ra-IHtxg.jpg,#NatZooZen: Giant Pandas Mei Xiang and Tian Tian in the Snow,title,nzp_youtube,"Feb 1, 2021",True,0.0664,https://www.youtube.com/watch?v=vj9ra-IHtxg,vj9ra-IHtxg,51,,"Jan. 31, 2021 | Slides, somersaults and pure panda joy. Happy snow day from giant pandas Mei Xiang and Tian Tian!  
. . . 
Watch them on the Giant Panda Cam: https://nationalzoo.si.edu/webcams/pa...."
images/nzp_youtube_UVBGiUD9bjk.jpg,#PandaStory: A Bear’s First Taste of Bamboo,title,nzp_youtube,"Jan 29, 2021",True,0.045,https://www.youtube.com/watch?v=UVBGiUD9bjk,UVBGiUD9bjk,53,,"Our little panda cub had a big week—from his first virtual encounter via livestream broadcast to his first taste of bamboo! KEEPER UPDATE: https://s.si.edu/2KYjl6a. 
. . . 
Get pandas in your inbox! Sign up for the Giant Panda Bulletin: https://nationalzoo.si.edu/email.  
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_nMxq2QSBcg4.jpg,Giant Panda Tian Tian Eats Hockey Stick and Puck: Go Caps!,title,nzp_youtube,"Jan 28, 2021",False,-0.0147,https://www.youtube.com/watch?v=nMxq2QSBcg4,nMxq2QSBcg4,45,,This 🐼 panda playmaker prefers eating his hockey stick and puck🏒. 👀 Look for pandamonium in the stands at tonight’s @Capitals game! Sending our home team + hometown ❤️ Go Caps! #ALLCAPS #PandaStory
images/nzp_youtube_KaqpeUmvg5M.jpg,#PandaStory: A Parcel of Sweet Potato for Xiao Qi Ji,title,nzp_youtube,"Jan 22, 2021",False,0.0131,https://www.youtube.com/watch?v=KaqpeUmvg5M,KaqpeUmvg5M,36,,"Our sweet panda cub had his first taste of sweet potato. Spoiler alert: he gobbled it up. KEEPER UPDATE: https://s.si.edu/2Nungsv. 
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_5pcLsa7ipfE.jpg,#PandaStory: A Playful Panda Cub,title,nzp_youtube,"Jan 15, 2021",False,0.0232,https://www.youtube.com/watch?v=5pcLsa7ipfE,5pcLsa7ipfE,52,,"Jan. 15, 2021 | KEEPER UPDATE: https://nationalzoo.si.edu/animals/ne.... 

Like his mother Mei Xiang, giant panda cub Xiao Qi Ji is careful and cautious when it comes to exploring his environment. Now that he has mastered walking, he has started to practice his climbing skills. He is very deliberate about the paths he takes when traveling up or down the rockwork—more so than siblings Tai Shan, Bao Bao or Bei Bei were. He has taken a few tumbles here and there, but not nearly as many as his brothers and sister did at this age. Luckily, these bears are built to be robust and have thick, wooly fur to cushion their fall."
images/nzp_youtube_kMBLIEP4QAA.jpg,Giant Panda Cub Xiao Qi Ji vs. Giant Hockey Puck: Go Caps!,title,nzp_youtube,"Jan 14, 2021",False,0.0169,https://www.youtube.com/watch?v=kMBLIEP4QAA,kMBLIEP4QAA,31,,Giant panda cub Xiao Qi Ji and Washington Capitals. 🐼 Slapshot 🏒 straight to the heart. ❤️ Sending love to D.C. and our hometown team as they start their season tonight. Go Caps! #ALLCAPS #PandaStory
images/nzp_youtube_ofs-h8PzNZc.jpg,#PandaStory: Tumbles and Toys,title,nzp_youtube,"Jan 11, 2021",False,-0.0121,https://www.youtube.com/watch?v=ofs-h8PzNZc,ofs-h8PzNZc,57,,"Giant panda cub Xiao Qi Ji’s curiosity about the world around him is growing. Pause for an inspirational moment with our adorable little explorer. STORY: https://s.si.edu/2LlRnl7. 
. . . 
With Xiao Qi Ji becoming more aware of and interested in his surroundings, keepers gave him two toys to investigate: a small red Jolly Egg (perfectly sized for a panda cub) and an empty PVC puzzle feeder. When Xiao Qi Ji is exploring the habitat and happens upon them, he usually stops for a few minutes to paw at them, pick them up and give them a nibble. If you would like to help us replenish some of our worn but well-loved toys, you can do so by making a donation to the Enrichment Trunk. 

DONATE: https://nationalzoo.si.edu/animals/an.... 
. . . 
#PandaStory #PandaCubdates"
images/nzp_youtube_A9D-isZ7QdY.jpg,Giant panda cub Xiao Qi Ji vs. the Rock Wall,title,nzp_youtube,"Jan 1, 2021",False,0.005,https://www.youtube.com/watch?v=A9D-isZ7QdY,A9D-isZ7QdY,60,,"🐼 Giant panda cub Xiao Qi Ji continues to explore and take on new challenges—like climbing up rockwork in the indoor habitat he shares with mother Mei Xiang. As shown in this 🎥 clip of “Xiao Qi Ji vs. the Rock Wall,” 🥊 he’s getting stronger, more coordinated and 💯 still an adorable little nugget. 😍"
images/nzp_youtube_nJKV8w0hu8o.jpg,#PandaStory: A Feisty Xiao Qi Ji,title,nzp_youtube,"Dec 18, 2020",True,0.0692,https://www.youtube.com/watch?v=nJKV8w0hu8o,nJKV8w0hu8o,23,,"🐼❤️ This week, we saw the sassy side of our almost 4-month-old giant panda cub, Xiao Qi JI, as he let out a loud and feisty bark! ✏️STORY: https://s.si.edu/38iIRe2. #PandaStory #PandaCubdates"
images/nzp_youtube__tCb3NPyTDY.jpg,#PandaStory: Xiao Qi Ji Is On The Move,title,nzp_youtube,"Dec 11, 2020",True,0.0689,https://www.youtube.com/watch?v=_tCb3NPyTDY,_tCb3NPyTDY,46,,"Xiao Qi Ji is on the move! While our 3.5-month old giant panda cub is still sharpening his walking skills, he appears to be eager to explore the world around him. STORY: https://s.si.edu/3gBqnJs. #PandaStory #PandaCubdates"
images/nzp_youtube_DcUbq2DKh5o.jpg,#PandaStory: Xiao Qi Ji Takes His First Steps,title,nzp_youtube,"Dec 4, 2020",True,0.0635,https://www.youtube.com/watch?v=DcUbq2DKh5o,DcUbq2DKh5o,38,,"That’s one small step for Xiao Qi Ji, one giant leap into our hearts. Our little giant panda cub marked yet another big milestone. Over the Thanksgiving holiday, he took his very first steps!"
images/nzp_youtube_kCxBMs0w5Zg.jpg,#PandaStory: Field Trip,title,nzp_youtube,"Nov 25, 2020",False,0.0275,https://www.youtube.com/watch?v=kCxBMs0w5Zg,kCxBMs0w5Zg,49,,"Giant panda Mei Xiang shows her cub, Xiao Qi Ji, the world outside their den at Smithsonian's National Zoo. Check out the latest update by giant panda keepers Mariel Lally and Marty Dearie on the Zoo's website: https://s.si.edu/3nVMnRL."
images/nzp_youtube_u9-nERPKv30.jpg,Giant Panda Cub: Name Reveal,title,nzp_youtube,"Nov 23, 2020",False,-0.0422,https://www.youtube.com/watch?v=u9-nERPKv30,u9-nERPKv30,173,,"The Smithsonian’s National Zoo and Conservation Biology Institute’s 3-month-old giant panda cub received his name today. After five days of voting and just under 135,000 votes, the winning name is Xiao Qi Ji (SHIAU-chi-ji), which translates as “little miracle” in English. It was one of four Mandarin Chinese names that were offered for a public online vote from Nov. 16 to Nov. 20 on the Zoo’s website. Giant pandas are an international symbol of endangered wildlife and hope, and Xiao Qi Ji’s birth offered the world a much-needed moment of joy amidst the COVID-19 pandemic. His name reflects the extraordinary circumstances under which he was born and celebrates the collaboration between colleagues who strive to conserve this species. LEARN MORE: https://nationalzoo.si.edu/news/his-n...."
images/nzp_youtube_wd2j_19dE0A.jpg,"Giant Panda Cub Third Vet Exam: Nov. 18, 2020",title,nzp_youtube,"Nov 20, 2020",False,-0.0058,https://www.youtube.com/watch?v=wd2j_19dE0A,wd2j_19dE0A,61,,"Big milestones are on the horizon for our giant panda cub. Tomorrow he turns 3 months old, and on Monday he’ll receive his name! (Did we mention he tips the scale in double digits?) Get the update from keeper Marty Dearie. STORY: https://s.si.edu/3fkihV5. #PandaStory #PandaCubdates"
images/nzp_youtube_zs5sJrwcfog.jpg,#PandaStory: Field Trip with the Giant Pandas,title,nzp_youtube,"Nov 6, 2020",False,0.0175,https://www.youtube.com/watch?v=zs5sJrwcfog,zs5sJrwcfog,60,,Tag along on a “field trip” with giant panda Mei Xiang and her cub as they explore the world outside their den.
images/nzp_youtube_4L6gC8JyzMk.jpg,#PandaStory: 11 Weeks Old,title,nzp_youtube,"Nov 5, 2020",False,-0.0335,https://www.youtube.com/watch?v=4L6gC8JyzMk,4L6gC8JyzMk,60,,"It’s hard to believe our giant panda cub will be 11 weeks old tomorrow! As I mentioned in my last update, his mother Mei Xiang has been choosing to spend more time outside eating in the morning and early afternoon while her cub rests in their den. Yesterday, she stepped outside to enjoy the beautiful autumn weather and soak up some sun. The panda team took that opportunity to quickly check her growing cub’s weight and measurements. READ THE FULL UPDATE: https://s.si.edu/3euyg2o."
images/nzp_youtube_1-1BBh5Rq48.jpg,#PandaStory: Pumpkins and Snack-O-Lanterns,title,nzp_youtube,"Nov 2, 2020",True,0.0701,https://www.youtube.com/watch?v=1-1BBh5Rq48,1-1BBh5Rq48,52,,"On Saturday, our giant panda family got into the Halloween spirit, thanks to the talented team in our Department of Nutrition Sciences. They whipped up some not-so-spooky “snack-o-lantern” treats for male Tian Tian and female Mei Xiang made of shredded carrots, applesauce and diluted apple juice pressed into a pumpkin using a Jack-O-Lantern-shaped mold. Keepers presented our 10-week-old cub with a pumpkin as well. Many of the Smithsonian’s National Zoo’s animals receive pumpkins as a fun enrichment item on Halloween because it gives them something new to smell, touch and investigate. STORY:"
images/nzp_youtube_1y9iz33U9a8.jpg,#PandaStory: A Quiet and Calm Cub,title,nzp_youtube,"Oct 30, 2020",True,0.0724,https://www.youtube.com/watch?v=1y9iz33U9a8,1y9iz33U9a8,59,,"In the afternoon of Oct. 28, giant panda mother Mei Xiang went outside to eat, per her new routine. The giant panda team took the opportunity to briefly weigh and measure our cub. READ THE UPDATE: https://s.si.edu/3jFYyjc."
images/nzp_youtube_sB5rNQ-VxiM.jpg,#PandaStory: Nine Weeks Old,title,nzp_youtube,"Oct 26, 2020",True,0.0595,https://www.youtube.com/watch?v=sB5rNQ-VxiM,sB5rNQ-VxiM,41,,"If you’ve caught a glimpse of our cub on the Giant Panda Cam lately, you may have noticed that he likes to sleep on his back. It’s very cute to watch and a trait that is unique among all four cubs born here! When he is awake, he continues to practice crawling around the den. READ THE UPDATE: https://s.si.edu/2HzSwDC."
images/nzp_youtube_fY3KHiN-Ma4.jpg,#PandaStory: Cub's Second Veterinary Exam,title,nzp_youtube,"Oct 22, 2020",False,0.0021,https://www.youtube.com/watch?v=fY3KHiN-Ma4,fY3KHiN-Ma4,86,,"Yesterday marked two months since our giant panda cub’s birth! That meant it was time for Zoo veterinarians to pay him a visit and administer the cub’s first vaccine. During the exam, they took the cub's measurements. It’s official—he's as round as he is long (and 100% adorable). STORY: https://s.si.edu/37ykJW6 . #PandaStory #PandaCubdates"
images/nzp_youtube_AhLBwY1P634.jpg,#PandaStory: Weekend Field Trip,title,nzp_youtube,"Oct 19, 2020",True,0.0711,https://www.youtube.com/watch?v=AhLBwY1P634,AhLBwY1P634,74,,"Although our giant panda cub is still perfecting his crawling skills, mother Mei Xiang is helping her son see the world beyond their den. Over the weekend, the pair took a brief “field trip” into their large enclosure, where the cub got a glimpse of their indoor habitat. STORY: https://s.si.edu/35d0vyv. #PandaStory #PandaCubdates"
images/nzp_youtube_KPuiMdFytl4.jpg,#PandaStory: Fruitsicles and Feistiness,title,nzp_youtube,"Oct 15, 2020",False,-0.009,https://www.youtube.com/watch?v=KPuiMdFytl4,KPuiMdFytl4,57,,"Tomorrow, our giant panda cub will be eight weeks old! Mei Xiang has always been a devoted mother to her cubs, and this little guy is no exception.   Read the full update from assistant curator Laurie Thompson. UPDATE: https://s.si.edu/340B5og."
images/nzp_youtube_lRRpvnog8jI.jpg,It's a Boy! Smithsonian’s National Zoo’s Giant Panda Cub Is Male,title,nzp_youtube,"Oct 5, 2020",False,0.0006,https://www.youtube.com/watch?v=lRRpvnog8jI,lRRpvnog8jI,65,,"The Smithsonian’s National Zoo’s 6-week-old giant panda cub is a male, Smithsonian Conservation Biology Institute (SCBI) scientists confirmed. During the cub’s first veterinary exam Sept. 19, Zoo veterinarians obtained a swab from his cheek for DNA analysis. Outwardly, male and female cubs appear similar at birth, so a genetic test was the most accurate way to determine the cub’s sex. Veterinarians brought the swab to SCBI’s Center for Conservation Genomics, where scientists sequenced a short fragment of the zinc finger protein gene. The X and Y chromosomes both have this gene, with slightly different DNA sequences. Scientists determined that the swab sample taken by the Zoo’s veterinarians has both sequences present—confirming that the cub is male. A painting created by male giant panda Tian Tian (tee-YEN tee-YEN), the cub’s father, was used to reveal the sex of the cub to giant panda keepers and fans online.

The Zoo will continue to provide updates on the cub on its website, on soci"
images/nzp_youtube_NQdUFfBaBhk.jpg,Giant Panda Cub Crawls at Smithsonian's National Zoo,title,nzp_youtube,"Oct 2, 2020",True,0.0662,https://www.youtube.com/watch?v=NQdUFfBaBhk,NQdUFfBaBhk,60,,Cub on the move! Our giant panda team caught a glimpse of our 5-week-old cub crawling under the watchful eye of mother Mei Xiang. Watch them on the Giant Panda Cam! TUNE IN: https://s.si.edu/2xiVLKp.
images/nzp_youtube_J956GH-SnjE.jpg,"#PandaStory: Cub Exam on Sept. 25, 2020",title,nzp_youtube,"Sep 28, 2020",False,-0.0272,https://www.youtube.com/watch?v=J956GH-SnjE,J956GH-SnjE,60,,"Check out a video of last week's giant panda cub exam, which took place at the Panda House Sept. 25, 2020! The cub was 35 days old. 

Assistant curator of giant pandas Laurie Thompson shared details about the exam in her last update: https://s.si.edu/369hSC7. ."
images/nzp_youtube_DDKGaNjeu64.jpg,#PandaStory: Giant Panda Cub Turns One Month Old,title,nzp_youtube,"Sep 23, 2020",True,0.0511,https://www.youtube.com/watch?v=DDKGaNjeu64,DDKGaNjeu64,54,,"🐼❤️🐼 Don't miss a single snuggle. Watch Mei Xiang and her cub on the Giant Panda Cam. 🎥 TUNE IN: https://s.si.edu/2xiVLKp. 
. . .
#PandaStory #PandaCubdates #NatZooZen"
images/nzp_youtube_FlK6QX1-AnE.jpg,#PandaStory: Giant Panda Cub's First Veterinary Exam,title,nzp_youtube,"Sep 21, 2020",False,-0.0165,https://www.youtube.com/watch?v=FlK6QX1-AnE,FlK6QX1-AnE,185,,"Our giant panda cub has reached a big milestone—today marks one month since its birth Aug. 21. Over the weekend, Mei Xiang left the den, and an opportunity arose to conduct the cub's first veterinary exam! READ THE UPDATE: https://nationalzoo.si.edu/animals/ne...."
images/nzp_youtube_N7ZKo4WGcVA.jpg,"#PandaStory: Giant Panda Cub Yawn Sept. 9, 2020",title,nzp_youtube,"Sep 14, 2020",True,0.0707,https://www.youtube.com/watch?v=N7ZKo4WGcVA,N7ZKo4WGcVA,45,,"Exciting news! When giant panda Mei Xiang left the den yesterday to eat some bamboo, the panda team was able to retrieve her 3-week-old cub for its first neonatal exam. READ THE UPDATE: https://s.si.edu/3hDgjih."
images/nzp_youtube_DXs52SsNWyQ.jpg,#PandaStory: Cub Day 19 (Video 2),title,nzp_youtube,"Sep 9, 2020",True,0.0671,https://www.youtube.com/watch?v=DXs52SsNWyQ,DXs52SsNWyQ,23,,"Our giant panda cub is growing! As our newborn packs on the grams, it is becoming a bit easier to spot on the Panda Cam. Now that the cub’s markings have come in, we have a few weeks to go before the next big milestone. READ THE UPDATE: https://s.si.edu/2ZkYYEe. #PandaStory #PandaCubdates"
images/nzp_youtube_PJBqN08xKOo.jpg,#PandaStory: Cub Day 19 (Video 1),title,nzp_youtube,"Sep 9, 2020",True,0.0419,https://www.youtube.com/watch?v=PJBqN08xKOo,PJBqN08xKOo,60,,"Our giant panda cub is growing! As our newborn packs on the grams, it is becoming a bit easier to spot on the Panda Cam. Now that the cub’s markings have come in, we have a few weeks to go before the next big milestone. READ THE UPDATE: https://s.si.edu/2ZkYYEe. #PandaStory #PandaCubdates"
